Country,Year,PDF_URL,Source,Document_Title,Status,Notes
Malawi,2017,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Malawi,2022,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Malawi,2024,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Maldives,2019,https://documents.worldbank.org/curated/en/129721562874932234/pdf/IBArchive-1c250ac1-2cc0-4fb6-a4ee-c418d94d9ffe.pdf,World Bank/IMF,Maldives - Joint Bank-Fund Debt Sustainability Analysis : 2019 Update,Needs Verification,WB Report #139070; published 2019-06-20
Maldives,2020,https://documents.worldbank.org/curated/en/293831592861168276/pdf/IBArchive-ff7e9c7f-e4d6-4204-a7da-88219a2687e4.pdf,World Bank/IMF,Maldives - Joint World Bank-IMF Debt Sustainability Analysis,Needs Verification,WB Report #149890; published 2020-04-01
Maldives,2021,https://documents.worldbank.org/curated/en/099050624150021001/pdf/BOSIB-79ee1d64-862a-4303-8c05-abf405ddeb8d.pdf,World Bank/IMF,Maldives - Joint World Bank-IMF Debt Sustainability Analysis,Needs Verification,WB Report #189923; published 2021-09-30
Maldives,2024,https://documents.worldbank.org/curated/en/099061124161018982/pdf/BOSIB-a6b4742d-5fab-4ca5-aa14-ef40695055b9.pdf,World Bank/IMF,Maldives - Joint World Bank-IMF Debt Sustainability Analysis,Needs Verification,WB Report #191099; published 2024-03-31
Maldives,2005,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Maldives,2006,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Maldives,2007,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Maldives,2008,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Maldives,2009,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Maldives,2010,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Maldives,2011,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Maldives,2012,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Maldives,2013,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Maldives,2014,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Maldives,2015,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Maldives,2016,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Maldives,2017,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Maldives,2018,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Maldives,2022,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Maldives,2023,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Maldives,2025,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Mali,2013,https://documents.worldbank.org/curated/en/957251468110685917/pdf/Mali-Joint-Bank-Fund-debt-sustainability-analysis-update.pdf,World Bank/IMF,Mali - Joint Bank-Fund debt sustainability analysis update,Needs Verification,WB Report #75386; published 2013-01-18
Mali,2019,https://documents.worldbank.org/curated/en/896821570771403858/pdf/Mali-Joint-World-Bank-IMF-Debt-Sustainability-Analysis-September-2019.pdf,World Bank/IMF,Mali - Joint World Bank-IMF Debt Sustainability Analysis : September 2019,Needs Verification,WB Report #142540; published 2019-09-01
Mali,2020,https://documents.worldbank.org/curated/en/335761595279913708/pdf/IBArchive-212926ca-13c2-405a-9efd-7e4cdc431cbf.pdf,World Bank/IMF,Mali - Joint World Bank-IMF Debt Sustainability Analysis,Needs Verification,WB Report #150979; published 2020-04-01
Mali,2021,https://documents.worldbank.org/curated/en/604691618288835737/pdf/IBArchive-485fba7d-2346-48b3-9731-91c1f902589d.pdf,World Bank/IMF,Mali - Joint World Bank-IMF Debt Sustainability Analysis,Needs Verification,WB Report #158066; published 2021-02-02
Mali,2023,https://documents.worldbank.org/curated/en/099072823130537514/pdf/BOSIB-ef4c4c42-9ed5-4c2d-8d4a-016055e2f51c.pdf,World Bank/IMF,Mali - Joint World Bank-IMF Debt Sustainability Analysis,Needs Verification,WB Report #184311; published 2023-05-31
Mali,2025,https://documents.worldbank.org/curated/en/099062325093073365/pdf/BOSIB-cbef278e-24ac-478e-a6df-58667392994c.pdf,World Bank/IMF,Mali – Joint World Bank-IMF Debt Sustainability Analysis,Needs Verification,WB Report #202503; published 2025-04-30
Mali,2005,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Mali,2006,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Mali,2007,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Mali,2008,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Mali,2009,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Mali,2010,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Mali,2011,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Mali,2012,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Mali,2014,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Mali,2015,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Mali,2016,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Mali,2017,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Mali,2018,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Mali,2022,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Mali,2024,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Marshall islands,2005,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Marshall islands,2006,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Marshall islands,2007,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Marshall islands,2008,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Marshall islands,2009,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Marshall islands,2010,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Marshall islands,2011,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Marshall islands,2012,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Marshall islands,2013,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Marshall islands,2014,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Marshall islands,2015,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Marshall islands,2016,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Marshall islands,2017,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Marshall islands,2018,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Marshall islands,2019,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Marshall islands,2020,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Marshall islands,2021,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Marshall islands,2022,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Marshall islands,2023,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Marshall islands,2024,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Marshall islands,2025,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Mauritania,2015,https://documents.worldbank.org/curated/en/787581468416605182/pdf/951620BR0IDA0S070Box385454B00OUO090.pdf,World Bank/IMF,Mauritania : joint-bank fund debt sustainability analysis,Needs Verification,WB Report #95162; published 2015-01-14
Mauritania,2018,https://documents.worldbank.org/curated/en/871861546550819325/pdf/IBArchive-0368bef7-e6b0-4f7c-a7f3-4f59889fd617.pdf,World Bank/IMF,Mauritania - Joint Bank-Fund Debt Sustainability Analysis : 2018 Update,Needs Verification,WB Report #133310; published 2018-12-28
Mauritania,2019,https://documents.worldbank.org/curated/en/291471561648175987/pdf/IBArchive-12482830-2783-49dd-8acd-38357d8406e4.pdf,World Bank/IMF,Mauritania : Joint Bank-Fund Debt Sustainability Analysis - 2019 Update,Needs Verification,WB Report #138471; published 2019-06-21
Mauritania,2020,https://documents.worldbank.org/curated/en/597291592861226908/pdf/IBArchive-832e8ea4-d699-46a7-8420-906921d058fb.pdf,World Bank/IMF,Mauritania - Joint World Bank-IMF Debt Sustainability Analysis,Needs Verification,WB Report #149891; published 2020-04-01
Mauritania,2023,https://documents.worldbank.org/curated/en/099233002172313627/pdf/BOSIB-0206fd0e-ca8b-4e8f-a9fa-edd3c98c3166.pdf,World Bank/IMF,Mauritania - Joint World Bank-IMF Debt Sustainability Analysis,Needs Verification,WB Report #180242; published 2023-01-31
Mauritania,2023,https://documents.worldbank.org/curated/en/099022124133037528/pdf/BOSIB-f744803e-bf7c-4125-b000-309184c4f2eb.pdf,World Bank/IMF,Mauritania - Joint World Bank-IMF Debt Sustainability Analysis,Needs Verification,WB Report #187878; published 2023-12-31
Mauritania,2024,https://documents.worldbank.org/curated/en/099031725160533553/pdf/BOSIB-7a77b050-6b4f-4ca4-9464-96f755f7f305.pdf,World Bank/IMF,Islamic Republic of Mauritania - Joint World Bank-IMF Debt Sustainability Analysis,Needs Verification,WB Report #197906; published 2024-12-31
Mauritania,2005,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Mauritania,2006,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Mauritania,2007,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Mauritania,2008,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Mauritania,2009,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Mauritania,2010,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Mauritania,2011,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Mauritania,2012,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Mauritania,2013,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Mauritania,2014,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Mauritania,2016,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Mauritania,2017,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Mauritania,2021,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Mauritania,2022,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Mauritania,2025,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Micronesia,2005,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Micronesia,2006,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Micronesia,2007,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Micronesia,2008,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Micronesia,2009,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Micronesia,2010,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Micronesia,2011,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Micronesia,2012,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Micronesia,2013,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Micronesia,2014,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Micronesia,2015,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Micronesia,2016,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Micronesia,2017,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Micronesia,2018,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Micronesia,2019,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Micronesia,2020,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Micronesia,2021,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Micronesia,2022,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Micronesia,2023,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Micronesia,2024,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Micronesia,2025,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Moldova,2019,https://documents.worldbank.org/curated/en/827701571492493188/pdf/IBArchive-b6fe5986-0f17-4ec5-b96d-54a2f96e261d.pdf,World Bank/IMF,Republic of Moldova - Joint World Bank-IMF Debt Sustainability Analysis : September 2019,Needs Verification,WB Report #142767; published 2019-09-10
Moldova,2020,https://documents.worldbank.org/curated/en/380581585081286288/pdf/IBArchive-25735d6d-6d0a-4535-84fe-2143b4434e6c.pdf,World Bank/IMF,Moldova - Joint World Bank-IMF Debt Sustainability Analysis,Needs Verification,WB Report #147051; published 2020-03-01
Moldova,2020,https://documents.worldbank.org/curated/en/456411591986758269/pdf/IBArchive-b7384fdd-a05c-457d-91ef-07f55ca2aa52.pdf,World Bank/IMF,Republic of Moldova - Joint World Bank-IMF Debt Sustainability Analysis,Needs Verification,WB Report #149606; published 2020-04-01
Moldova,2021,https://documents.worldbank.org/curated/en/176191643667040471/pdf/IBArchive-531fe026-e75d-4045-87af-8a0631234c23.pdf,World Bank/IMF,Moldova - Joint World Bank-IMF Debt Sustainability Analysis,Needs Verification,WB Report #168279; published 2021-12-01
Moldova,2022,https://documents.worldbank.org/curated/en/099005007272214357/pdf/BOSIB-fdddcbaa-aa51-42e6-87d0-d79ee9170562.pdf,World Bank/IMF,Moldova - Joint World Bank-IMF Debt Sustainability Analysis,Needs Verification,WB Report #174556; published 2022-07-01
Moldova,2023,https://documents.worldbank.org/curated/en/099221002162319621/pdf/BOSIB-18f6ef58-d7b8-427c-bd80-2f266c5abce1.pdf,World Bank/IMF,Moldova - Joint World Bank-IMF Debt Sustainability Analysis,Needs Verification,WB Report #180216; published 2023-01-31
Moldova,2023,https://documents.worldbank.org/curated/en/099020124140527466/pdf/BOSIB-5c9a18ea-4c97-4e78-9a9c-9aa7e366e9f5.pdf,World Bank/IMF,Moldova - Joint World Bank-IMF Debt Sustainability Analysis,Needs Verification,WB Report #187512; published 2023-12-31
Moldova,2024,https://documents.worldbank.org/curated/en/099013025130031142/pdf/BOSIB-cc98eb37-c0c1-4d03-a640-9626a9176ab4.pdf,World Bank/IMF,Republic of Moldova - Joint World Bank-IMF Debt Sustainability Analysis,Needs Verification,WB Report #196966; published 2024-12-31
Moldova,2005,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Moldova,2006,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Moldova,2007,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Moldova,2008,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Moldova,2009,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Moldova,2010,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Moldova,2011,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Moldova,2012,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Moldova,2013,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Moldova,2014,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Moldova,2015,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
